id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.28,day 1-5,7.0,1.5491933384829668,-0.030075187969924817,0.55,0.9205976319760986,0.015789473684210523,-0.15,1.061838029079765,-0.047368421052631594,69.13483664498075,172.19465240848393,0.04506086332943283,day 6,7.6,0.48989794855663565,0.3
AS14.28,day 2-6,7.173913043478261,1.464126803520238,-0.001976284584980232,0.6521739130434783,0.8134037797334654,0.010869565217391304,-0.30434782608695654,1.0398487602696869,-0.05830039525691699,69.28925506209556,167.62727786207185,0.0361719441410384,day 7,7.2,0.7483314773547882,0.3
AS14.28,day 3-7,7.125,1.4523687548277813,0.019565217391304356,0.6666666666666666,0.7993052538854533,0.001739130434782604,-0.4166666666666667,0.9965217285917832,-0.04956521739130434,77.27866190690844,178.92574212828444,0.015507007778624071,day 8,8.0,0.6324555320336759,-0.20000000000000004
AS14.28,day 4-8,7.375,1.3482241406136197,0.02913043478260869,0.8333333333333334,0.6871842709362768,0.0026086956521739154,-0.3333333333333333,0.9860132971832694,-0.008695652173913042,80.30385524421287,194.66214419085478,0.060691514571583706,day 9,7.8,0.7483314773547882,0.3
AS14.28,day 5-9,7.333333333333333,1.2133516482134197,0.0939130434782609,0.7916666666666666,0.6441510347391795,0.03695652173913044,-0.375,0.8068715304598785,0.02304347826086957,74.10462679969447,173.75538319497002,-0.08557098129580097,day 10,7.0,0.0,0.0
AS14.28,day 6-10,7.590909090909091,0.7172606290027046,0.012987012987012993,0.9090909090909091,0.5142594772265799,0.02145680406549973,-0.4090909090909091,0.7172606290027046,0.014116318464144554,70.57293720672044,208.99201390627005,-0.04775061092986376,day 11,7.0,1.224744871391589,0.5999999999999996
AS14.28,day 7-11,7.476190476190476,0.9060141709733547,-0.010389610389610386,0.8571428571428571,0.5593971487843205,-0.002597402597402598,-0.42857142857142855,0.7284313590846835,-0.037662337662337654,67.86570420565906,204.61996637541884,-0.05665954656670853,day 12,7.4,1.0198039027185568,0.6000000000000001
AS14.28,day 8-12,7.523809523809524,0.9571310115353231,-0.03376623376623377,0.7619047619047619,0.6834619092574915,-0.05194805194805195,-0.42857142857142855,0.8491692619108099,-0.05974025974025974,76.84207500020663,390.0410413419935,0.04398173468968151,day 13,7.8,0.7483314773547882,-0.09999999999999996
AS14.28,day 9-13,7.476190476190476,0.9571310115353231,0.02207792207792208,0.7619047619047619,0.6834619092574915,0.009090909090909084,-0.6190476190476191,0.8438116736509215,-0.01038961038961039,71.66069367352654,368.3607228507855,0.035918472625845355,day 14,7.2,0.39999999999999997,0.2
AS14.28,day 10-14,7.333333333333333,0.890870806374748,0.03376623376623376,0.7142857142857143,0.628138378965377,0.027272727272727264,-0.7142857142857143,0.8247860988423225,0.024675324675324673,82.35984747641493,391.16150655331205,0.01970690862629542,day 15,6.8,0.9797958971132712,0.5
AS14.28,day 11-15,7.25,0.9682458365518543,-0.0026086956521738864,0.6666666666666666,0.6871842709362768,0.023478260869565216,-0.7083333333333334,0.8405933750763339,0.0021739130434782683,81.47637391475415,373.79327912435326,0.003291309291162513,day 16,6.8,1.16619037896906,0.5000000000000001
AS14.28,day 12-16,7.2,0.9797958971132712,-0.029230769230769216,0.64,0.7418894796396563,0.003076923076923073,-0.56,0.8522910301065006,0.00692307692307692,82.93838594727097,374.3338953291222,-0.043761914910213334,day 17,6.2,1.32664991614216,-0.7000000000000002
AS14.28,day 13-17,6.96,1.1128342194594845,-0.06615384615384613,0.52,0.9431860898041277,-0.07153846153846151,-0.32,0.8818163074019442,0.052307692307692284,76.67429853467381,159.7645423494663,0.027672984558729213,day 18,7.8,0.7483314773547882,-0.4
AS14.28,day 14-18,6.96,1.1128342194594845,0.0123076923076923,0.44,0.9414881836751856,-0.02384615384615384,-0.28,0.8255906976220118,0.028461538461538444,80.10550319767607,170.67874450406924,-0.0021742224303720626,day 19,5.8,1.16619037896906,-0.5999999999999999
AS14.28,day 15-19,6.68,1.2874781551544865,-0.02461538461538461,0.36,0.9748846085563152,-0.006153846153846158,-0.2,0.848528137423857,0.016153846153846144,73.96235028775624,157.08405878323398,0.014354897726672913,day 20,6.75,1.0897247358851685,0.29999999999999993
AS14.28,day 16-20,6.666666666666667,1.3123346456686351,-0.0208695652173913,0.3333333333333333,0.9860132971832694,0.010434782608695653,-0.125,0.7806247497997998,-0.02565217391304347,73.98345439338684,155.10297786539954,-0.0079965667973047,day 21,7.8,0.7483314773547882,-8.777083671441753e-18
AS14.28,day 17-21,6.875,1.3326821326432896,0.029999999999999985,0.4583333333333333,0.956520023604083,0.04043478260869566,-0.16666666666666666,0.7993052538854533,-0.041739130434782605,74.06611483509886,161.23380138256027,-0.04662840333671864,day 22,8.0,0.6324555320336759,0.3
AS14.28,day 18-22,7.25,1.2332207155790618,0.04260869565217391,0.75,0.6614378277661477,0.014782608695652174,-0.3333333333333333,0.6871842709362768,0.0008695652173913037,68.90174764248836,140.49387574149202,-0.018805748580905057,day 23,7.25,0.4330127018922193,-0.29999999999999993
AS14.28,day 19-23,7.130434782608695,1.1907012119677527,0.08893280632411067,0.782608695652174,0.5865538070970452,0.03359683794466402,-0.391304347826087,0.7655137765938701,-0.01976284584980236,79.71878025696041,256.8829982266521,0.1253032036909994,day 24,7.0,0.8944271909999159,-0.09999999999999995
AS14.28,day 20-24,7.391304347826087,0.9202613255876838,-0.003952569169960472,0.9130434782608695,0.4078622399846461,0.019762845849802365,-0.30434782608695654,0.7480282840906631,0.01284584980237154,81.77040078597827,276.1316491141003,0.10406179976805824,day 25,8.0,0.6324555320336759,-0.10000000000000002
AS14.28,day 21-25,7.625,0.8068715304598785,-0.011739130434782601,1.0416666666666667,0.19982631347136331,0.006521739130434783,-0.25,0.7772815877574012,0.0017391304347826107,77.5678023278119,257.96249675028577,-0.008736541975987517,day 26,7.0,0.6324555320336759,0.09999999999999999
AS14.28,day 22-26,7.458333333333333,0.8154327412825385,-0.025652173913043474,1.0416666666666667,0.19982631347136331,0.0021739130434782605,-0.20833333333333334,0.7626252174051302,-0.0004347826086956527,73.88898703383471,248.62764996873972,-0.0763056165375452,day 27,8.0,0.0,0.0
AS14.28,day 23-27,7.380952380952381,0.7853534524986021,0.01688311688311688,1.0476190476190477,0.21295885499998,-0.001298701298701298,-0.19047619047619047,0.7939681905015746,0.007792207792207794,74.91203338753598,251.19406186170866,-0.09603676080269752,day 28,7.25,1.299038105676658,0.8999999999999999
AS14.28,day 24-28,7.380952380952381,0.9499970163457144,0.010389610389610384,0.9523809523809523,0.3749527559053243,-0.025974025974025976,0.0,0.6900655593423543,-0.003896103896103898,79.47270165754287,381.24124390345554,0.11822494136870941,day 29,7.5,0.5,0.9999999999999998
AS14.28,day 25-29,7.5,0.8975274678557507,-0.021671826625386977,0.9444444444444444,0.4044505494044732,-0.03405572755417954,-0.1111111111111111,0.6573421981221795,0.010319917440660476,79.5028995634687,407.0494824702812,0.13242128129725197,day 30,7.0,0.6324555320336759,0.19999999999999998
AS14.28,day 26-30,7.222222222222222,0.8534606386520677,0.010319917440660475,0.8333333333333334,0.37267799624996495,-0.009287925696594425,-0.1111111111111111,0.5665577237325317,5.0438636647804305e-18,91.95030036339395,517.2417940814423,0.21623607503893102,day 31,6.2,0.7483314773547882,-0.10000000000000002
AS14.28,day 27-31,7.0,1.0,-0.08875128998968007,0.6111111111111112,0.5905636562630361,-0.03405572755417956,-0.1111111111111111,0.4581228472908512,-0.022703818369453038,117.9068181782483,623.0394067026624,-0.5348023941618912,day 32,6.4,0.48989794855663565,-0.09999999999999996
AS14.28,day 28-32,6.761904761904762,0.9209085526577961,-0.058441558441558426,0.5238095238095238,0.5870870479018072,-0.02207792207792207,-0.23809523809523808,0.5259695722470124,-0.037662337662337654,100.71965266548041,535.5789713550583,-0.6477585700397124,day 33,6.8,0.7483314773547882,0.5000000000000001
AS14.28,day 29-33,6.681818181818182,0.7619570279200097,-0.019762845849802365,0.6363636363636364,0.5677270907634906,-3.730920087929577e-18,-0.36363636363636365,0.5677270907634906,-0.016939582156973453,67.11781328841101,190.2845134613268,0.12641853672030356,day 34,7.4,0.7999999999999999,0.4
AS14.28,day 30-34,6.76,0.8138795979750323,0.03384615384615383,0.68,0.5455272678794343,0.021538461538461527,-0.28,0.6013318551349163,-0.0007692307692307651,63.528059664091245,157.23020368666351,0.008610774305211203,day 35,6.8,0.9797958971132712,-7.021666937153402e-17
AS14.28,day 31-35,6.72,0.8726969691708572,0.04769230769230768,0.68,0.5455272678794343,0.03384615384615384,-0.32,0.7332121111929344,-0.0007692307692307683,66.72835428237916,163.49518119248484,0.03235665490370843,day 36,7.0,0.0,0.0
AS14.28,day 32-36,6.875,0.7806247497997998,0.03173913043478259,0.8333333333333334,0.37267799624996495,0.019999999999999997,-0.20833333333333334,0.8154327412825385,0.03521739130434783,64.84448617570769,159.4316164839069,0.01922288038275141,day 37,6.333333333333333,0.9428090415820632,-0.34285714285714286
AS14.28,day 33-37,6.84,0.88,-0.026923076923076914,0.76,0.5122499389946279,-0.03846153846153844,-0.08,0.8908422980528035,0.01538461538461538,64.9479457612765,153.13534373441755,0.010582448020881879,day 38,6.5,0.5,-0.9999999999999998
